created_time,_id,positive,negative,neutral,compound,subjectivity,flair,flair score,aspect terms,aspect tb polarity,aspect tb subjectivity,aspect flair
2017-02-18T01:54:26+0000,,0,0,1,0,0,POSITIVE,0.836499869823456,,0,0,0
2016-06-09T21:09:06+0000,,0,0,1,0,0,NEGATIVE,-0.986052989959717,,0,0,0
2017-03-14T16:23:03+0000,,0,0,1,0,0,POSITIVE,0.979363858699799,,0,0,0
2016-01-16T13:36:54+0000,,0,0.423,0.577,-0.5678,1,NEGATIVE,-0.999176442623138,just so very sad/,-0.65,1,-0.998708248138428
2016-08-08T17:20:20+0000,,0,0.13,0.87,-0.4019,0,POSITIVE,0.994849503040314,French/oppressive/,0,0,-0.0149945914745331
2017-02-02T00:45:57+0000,,0.144,0,0.856,0.4019,0.5,POSITIVE,0.817516684532166,enough/,0,0.5,-0.592096388339996
2017-03-25T01:32:34+0000,,0.296,0,0.704,0.6369,1,POSITIVE,0.999672889709473,greatest/,1,1,0.999209105968475
2016-06-22T21:08:06+0000,,0,0,1,0,0,POSITIVE,0.998359978199005,American/,0,0,0.940539419651032
2016-06-08T14:15:44+0000,,0,0.142,0.858,-0.6283,0.5,NEGATIVE,-0.992759823799133,open/,0,0.5,0.977954268455505
2016-11-17T13:13:12+0000,,0,0,1,0,0,POSITIVE,0.991264998912811,,0,0,0
2016-06-13T20:30:25+0000,,0.198,0,0.802,0.5719,0.4,NEGATIVE,-0.998839557170868,Small/smacked/,-0.125,0.2,-0.993862241506577
2016-11-09T21:37:53+0000,,0,0.483,0.517,-0.4215,0,POSITIVE,0.528144061565399,,0,0,0
2016-06-14T05:20:40+0000,,0.286,0,0.714,0.34,0,POSITIVE,0.995094299316406,national/,0,0,0.99201911687851
2016-06-18T23:52:49+0000,,0.138,0.261,0.602,-0.4352,0.65,NEGATIVE,-0.999987244606018,Total/,0,0.75,0.996336460113525
2016-11-16T19:40:01+0000,,0,1,0,-0.5859,1,NEGATIVE,-0.999412775039673,Cruel/,-1,1,-0.999412775039673
2017-02-28T16:10:29+0000,,0,0.125,0.875,-0.4588,0.85,NEGATIVE,-0.889382541179657,own/,0.6,1,0.966281414031982
2017-02-12T17:07:39+0000,,0.302,0,0.698,0.8445,0.333333333333333,NEGATIVE,-0.557603061199188,last/,0,0.0666666666666667,0.641749799251556
2016-10-15T09:40:06+0000,,0.071,0,0.929,0.25,0.532857142857143,NEGATIVE,-0.988656282424927,single/anglo/real/common/political/different/diverse/,-0.0244897959183673,0.244897959183674,0.392270607607705
2017-03-04T16:18:37+0000,,0,0,1,0,0,NEGATIVE,-0.984169602394104,,0,0,0
2016-10-12T07:48:24+0000,,0.148,0.093,0.759,0.4434,0.491666666666667,NEGATIVE,-0.999777734279633,true/such/very/vast/,0.1375,0.6125,0.804959580302239
2016-11-16T22:12:41+0000,,0,0,1,0,0.333333333333333,NEGATIVE,-0.99945992231369,first/,0.25,0.333333333333333,0.912291407585144
2016-11-17T13:35:28+0000,,0,0,1,0,0.666666666666667,NEGATIVE,-0.999316573143005,barbaric/,0,0,-0.999966979026794
2017-03-25T01:32:34+0000,,0,0,1,0,0.45,POSITIVE,0.770116865634918,,0,0,0
2017-01-09T12:56:40+0000,,0.109,0,0.891,0.4019,1,POSITIVE,0.982711851596832,Massive/,0,1,-0.953988969326019
2016-09-02T10:41:54+0000,,0.309,0.381,0.309,-0.1779,0.9,NEGATIVE,-0.999283492565155,,0,0,0
2016-05-23T07:16:58+0000,,0,0,1,0,0,NEGATIVE,-0.945786595344544,,0,0,0
2016-06-05T20:41:55+0000,,0,0,1,0,0,POSITIVE,0.883161246776581,,0,0,0
2017-03-26T11:45:55+0000,,0,0,1,0,0,NEGATIVE,-0.99947327375412,,0,0,0
2016-09-29T19:14:02+0000,,0.289,0,0.711,0.431,0.75,NEGATIVE,-0.998762369155884,totally barbaric/,0,0.75,-0.999958276748657
2017-01-19T11:41:05+0000,,0,0.688,0.312,-0.5267,0,POSITIVE,0.961424350738525,,0,0,0
2017-02-01T11:12:11+0000,,0.362,0,0.638,0.1779,0,NEGATIVE,-0.884500026702881,,0,0,0
2016-10-02T18:48:50+0000,,0,0,1,0,0,NEGATIVE,-0.99950897693634,barbaric/,0,0,-0.999966979026794
2016-08-29T16:52:20+0000,,0,0,1,0,0,NEGATIVE,-0.77239328622818,,0,0,0
2017-03-28T22:40:28+0000,,0.393,0,0.607,0.6739,1,POSITIVE,0.999170780181885,Roman/,0,0,-0.752468526363373
2017-03-11T19:38:43+0000,,0,0,1,0,0,NEGATIVE,-0.996258854866028,,0,0,0
2016-06-30T05:53:08+0000,,0.116,0,0.884,0.3612,0.333333333333333,POSITIVE,0.998369991779327,keen/always fluid/Islamic/,0,0.0333333333333333,0.987299819787343
2016-07-16T23:56:12+0000,,0,0,1,0,0,NEGATIVE,-0.995827734470367,,0,0,0
2016-06-02T07:42:28+0000,,0,0,1,0,0.525,POSITIVE,0.771113991737366,more expensive/,0,0.6,0.541976273059845
2016-03-19T10:24:53+0000,,0,0.391,0.609,-0.5423,0.25,NEGATIVE,-0.998379349708557,odd/,-0.166666666666667,0.25,-0.997861087322235
2016-06-29T13:26:10+0000,,0,0.18,0.82,-0.296,0,POSITIVE,0.883832573890686,Irish/,0,0,0.876859962940216
2017-03-19T19:21:00+0000,,0.524,0,0.476,0.7717,0.7,NEGATIVE,-0.841987073421478,,0,0,0
2016-07-25T16:46:12+0000,,0,0,1,0,0,NEGATIVE,-0.997026741504669,,0,0,0
2016-06-08T14:15:44+0000,,0.364,0,0.636,0.555,0,NEGATIVE,-0.546252906322479,,0,0,0
2016-07-01T22:01:10+0000,,0,0,1,0,0,NEGATIVE,-0.965378701686859,,0,0,0
2016-11-04T11:19:56+0000,,0.224,0.328,0.448,-0.1779,0.1,NEGATIVE,-0.917332828044891,British/legal/,0.1,0.1,0.967424243688583
2016-03-08T10:16:17+0000,,0,0,1,0,0,NEGATIVE,-0.99631929397583,,0,0,0
2016-11-12T08:03:37+0000,,0.149,0,0.851,0.5994,0.383333333333333,NEGATIVE,-0.992923498153687,good/,0.7,0.6,0.931395173072815
2016-06-22T21:53:24+0000,,0.11,0.055,0.835,0.3182,0.354166666666667,NEGATIVE,-0.997969329357147,main/other/Muslim/,0.0138888888888889,0.236111111111111,-0.262269457181295
2017-03-19T18:53:08+0000,,0.17,0,0.83,0.3089,0.1,NEGATIVE,-0.805105566978455,,0,0,0
2017-01-21T19:18:22+0000,,0,0,1,0,0,NEGATIVE,-0.759763717651367,,0,0,0
2016-05-28T18:49:36+0000,,0.231,0,0.769,0.4939,0.575,NEGATIVE,-0.999842286109924,current/suitable/,0.275,0.575,0.955621480941773
2016-11-20T05:17:28+0000,,0.04,0.083,0.877,-0.2865,0.398809523809524,NEGATIVE,-0.999543726444244,,0,0,0
2017-03-14T08:27:42+0000,,0,0,1,0,0,NEGATIVE,-0.998872339725494,,0,0,0
2016-06-01T10:01:23+0000,,0,0,1,0,0,POSITIVE,0.712113678455353,Arab/Muslim/Asian/,0,0,-0.187961280345917
2017-03-03T12:12:58+0000,,0.115,0.074,0.811,0.1531,0.52,NEGATIVE,-0.888029932975769,determined/very narrow/,-0.13,0.26,-0.000263601541519165
2017-01-04T03:35:01+0000,,0,0,1,0,0,NEGATIVE,-0.879204511642456,,0,0,0
2017-03-25T01:40:16+0000,,0,0,1,0,0,POSITIVE,0.919675767421722,,0,0,0
2016-07-25T16:46:12+0000,,0,0,1,0,0,NEGATIVE,-0.996209859848023,electoral/exemple/Scottish/,0,0,0.993216117223104
2016-05-22T23:53:01+0000,,0,0.191,0.809,-0.3818,0.8,NEGATIVE,-0.999983549118042,,0,0,0
2016-02-15T11:52:15+0000,,0.398,0,0.602,0.6486,0.8,POSITIVE,0.817466497421265,Anglo/,0,0,0.832017123699188
2017-03-20T20:13:29+0000,,0,0.191,0.809,-0.5106,0.857142857142857,NEGATIVE,-0.999786078929901,sick/,-0.714285714285714,0.857142857142857,-0.999927520751953
2016-11-30T21:22:27+0000,,0,0,1,0,0,POSITIVE,0.987903535366058,,0,0,0
2017-02-10T09:44:26+0000,,0.08,0,0.92,0.0772,1,NEGATIVE,-0.720998227596283,,0,0,0
2016-08-23T17:44:40+0000,,0.106,0,0.894,0.0772,0,POSITIVE,0.9347825050354,medieval/,0,0,0.769038677215576
2017-01-29T12:52:07+0000,,0,0,1,0,0,NEGATIVE,-0.879339814186096,,0,0,0
2016-05-31T21:57:08+0000,,0.149,0,0.851,0.2716,0.75,POSITIVE,0.998229563236237,most important/,0.45,0.75,0.998044848442078
2016-11-25T00:21:30+0000,,0.222,0,0.778,0.5719,1,POSITIVE,0.732957541942596,happy/,0.8,1,0.983936667442322
2016-10-20T15:47:07+0000,,0.218,0.197,0.585,0.1045,0.75,NEGATIVE,-0.999602377414703,great/most stupid/,0.325,0.75,-0.00484836101531982
2016-09-11T18:39:32+0000,,0,0,1,0,0.216666666666667,NEGATIVE,-0.813598394393921,even few/,-0.2,0.1,-0.698035478591919
2017-02-20T18:55:18+0000,,0,0.221,0.779,-0.5267,1,NEGATIVE,-0.999604642391205,stupid/,-0.8,1,-0.990953207015991
2016-08-03T06:27:21+0000,,0,0,1,0,0,POSITIVE,0.884606719017029,,0,0,0
2017-02-08T16:26:31+0000,,0,0.245,0.755,-0.7579,0.228571428571429,NEGATIVE,-0.998055696487427,recent/old/only few/,0,0.333333333333333,-0.326820135116577
2015-11-15T04:55:13+0000,,0.155,0.368,0.477,-0.8426,0.833333333333333,NEGATIVE,-0.999642729759216,so easy/racist/misogynistic/barbaric/vile/,0.0866666666666667,0.166666666666667,-0.655452692508698
2016-05-28T18:49:36+0000,,0,0,1,0,0,POSITIVE,0.998519241809845,,0,0,0
2016-10-24T11:07:18+0000,,0,0.255,0.745,-0.7003,0.2,NEGATIVE,-0.989341199398041,young/Muslim/English/,0.0333333333333333,0.133333333333333,0.317118306954702
2016-06-28T16:48:52+0000,,0.46,0,0.54,0.3724,0.9,POSITIVE,0.989932417869568,wrong/,-0.5,0.9,-0.994579553604126
2016-06-02T07:42:28+0000,,0.179,0.107,0.714,0.2023,0.7,NEGATIVE,-0.841525912284851,Cleaner/wide/,-0.05,0.2,0.165322750806808
2016-10-31T03:34:58+0000,,0.307,0,0.693,0.4767,0,POSITIVE,0.991169571876526,,0,0,0
2017-03-25T01:40:16+0000,,0,0,1,0,0,NEGATIVE,-0.998720824718475,,0,0,0
2016-06-08T22:01:10+0000,,0,0.206,0.794,-0.3818,0.0222222222222222,NEGATIVE,-0.618991076946259,BRITISH/,0,0,0.95611697435379
2016-07-25T10:35:32+0000,,0,0.045,0.955,-0.1027,0.288888888888889,NEGATIVE,-0.995407223701477,upto/,0,0,0.996404409408569
2017-01-04T03:35:01+0000,,0.162,0,0.838,0.4404,1,POSITIVE,0.937896907329559,pleased/,0.5,1,0.982549667358398
2017-03-12T08:02:02+0000,,0.123,0.26,0.617,-0.4367,0.345833333333333,NEGATIVE,-0.996210098266602,back clear/uncivilised/welcome/civilised/human/,0.17,0.238333333333333,0.582635867595673
2017-01-26T12:15:43+0000,,0,0.608,0.392,-0.4767,0.9,NEGATIVE,-0.578744351863861,Dangerous/,-0.6,0.9,-0.996600687503815
2016-06-24T03:43:08+0000,,0,0,1,0,0,POSITIVE,0.912043631076813,,0,0,0
2016-11-20T05:11:07+0000,,0,0.437,0.563,-0.3252,0.65,NEGATIVE,-0.999881029129028,true/,0.35,0.65,0.997733473777771
2016-06-18T13:08:13+0000,,0.412,0,0.588,0.4215,0,POSITIVE,0.99828976392746,,0,0,0
2016-05-31T06:08:35+0000,,0,0,1,0,0,POSITIVE,0.885771036148071,,0,0,0
2016-06-18T13:08:13+0000,,0,0,1,0,0,POSITIVE,0.976154625415802,,0,0,0
2016-06-24T15:08:03+0000,,0.607,0,0.393,0.8957,0.5625,POSITIVE,0.992619693279266,wonderful/truly glorious/,0.5,0.5,0.991526693105698
2017-05-25T12:33:39+0000,,0.628,0,0.372,0.5222,0.845,POSITIVE,0.997614741325378,So very true/,0.455,0.845,0.997614741325378
2017-03-19T22:21:32+0000,,0,0,1,0,0,POSITIVE,0.800836980342865,Eastern/,0,0,0.908854603767395
2017-02-28T13:31:35+0000,,0,1,0,-0.3182,0,NEGATIVE,-0.999664187431335,,0,0,0
2016-06-02T07:42:28+0000,,0,0,0,0,0,POSITIVE,0.922208964824677,,0,0,0
2016-03-08T10:16:17+0000,,0,0,1,0,0.221428571428571,NEGATIVE,-0.999255955219269,,0,0,0
2016-03-15T14:32:41+0000,,0,0,1,0,0.0222222222222222,NEGATIVE,-0.999275982379913,British/,0,0,0.95611697435379
2016-06-18T13:08:13+0000,,0,0,1,0,0,POSITIVE,0.76287966966629,,0,0,0
2016-06-08T22:01:10+0000,,0,0.331,0.669,-0.7114,0,NEGATIVE,-0.999439179897308,,0,0,0
2016-07-25T16:30:29+0000,,0.231,0,0.769,0.5859,0,NEGATIVE,-0.999596059322357,,0,0,0
2016-10-24T16:07:08+0000,,0,0.116,0.884,-0.2732,0,NEGATIVE,-0.998629689216614,ignorant/,0,0,-0.999785482883453
2016-08-12T08:06:39+0000,,0.247,0.093,0.661,0.3591,0.55,NEGATIVE,-0.999830484390259,barbaric/,0,0,-0.999966979026794
2017-02-02T00:45:57+0000,,0,0.113,0.887,-0.1689,0.458333333333333,NEGATIVE,-0.989258706569672,hard/other/,-0.208333333333333,0.458333333333333,0.0879543423652649
2016-07-20T15:08:09+0000,,0.239,0,0.761,0.296,0.5,NEGATIVE,-0.591486036777496,,0,0,0
2016-12-05T01:36:17+0000,,0,0,1,0,0,POSITIVE,0.947482883930206,,0,0,0
2016-10-30T18:48:23+0000,,0.259,0,0.741,0.6808,0.2,POSITIVE,0.877100169658661,so much/,0.2,0.2,0.973993062973023
2016-10-30T15:44:38+0000,,0.135,0,0.865,0.3612,0.3,POSITIVE,0.995805382728577,common/,-0.3,0.5,0.717639088630676
2017-03-29T07:58:03+0000,,0.161,0,0.839,0.3612,0,NEGATIVE,-0.999973773956299,barbaric/,0,0,-0.999966979026794
2016-08-19T17:57:20+0000,,0,0.145,0.855,-0.296,0.35,NEGATIVE,-0.999931812286377,barbaric/,0,0,-0.999966979026794
2016-06-24T15:08:03+0000,,0,0,1,0,0.375,POSITIVE,0.994716107845306,other/,-0.125,0.375,0.873019635677338
2016-08-23T14:48:34+0000,,0.183,0.105,0.712,0.3182,0.366666666666667,POSITIVE,0.981179416179657,many/third/,0.25,0.25,0.896206110715866
2016-05-31T06:08:35+0000,,0,0,1,0,0,POSITIVE,0.687915921211243,,0,0,0
2016-06-02T07:42:28+0000,,0,0,1,0,0,POSITIVE,0.920306324958801,,0,0,0
2016-07-18T09:17:56+0000,,0.139,0,0.861,0.4404,0.25,NEGATIVE,-0.562796831130981,middle/much better/,0.25,0.25,-0.00248268246650696
2016-06-28T15:57:22+0000,,0.258,0.176,0.566,0.5574,0.7,NEGATIVE,-0.998412847518921,collective/collectively worse/,-0.2,0.3,-0.00126516819000244
2017-03-20T09:27:42+0000,,0.109,0.102,0.789,0.0516,0.675,NEGATIVE,-0.93119603395462,massive/good/,0.35,0.8,-0.0112968981266022
2016-10-12T07:23:17+0000,,0.153,0.335,0.511,-0.4939,0,NEGATIVE,-0.999672532081604,bankrupt/,0,0,-0.995929658412933
2017-03-19T20:49:22+0000,,0,0,1,0,0,NEGATIVE,-0.963858366012573,,0,0,0
2017-02-23T01:10:48+0000,,0,0,1,0,0.404761904761905,NEGATIVE,-0.985975205898285,plain/simple/further/,-0.0714285714285714,0.404761904761905,0.306443929672241
2017-01-23T06:57:41+0000,,0.189,0,0.811,0.2732,0,NEGATIVE,-0.997520625591278,jewish/barbaric/,0,0,-0.0397070944309235
2017-01-26T12:15:43+0000,,0,0,1,0,0.5,NEGATIVE,-0.99385529756546,,0,0,0
2016-06-20T13:45:07+0000,,0,0.194,0.806,-0.0516,0,NEGATIVE,-0.992721259593964,23rd/,0,0,0.954016208648682
2016-05-23T07:16:58+0000,,0.303,0.035,0.662,0.8591,0.716666666666667,POSITIVE,0.99668699502945,massive/hard/chilling/,-0.263888888888889,0.813888888888889,-0.217638154824575
2016-11-01T16:09:25+0000,,0.097,0.268,0.635,-0.9381,0.54,NEGATIVE,-0.999982714653015,few/barbaric/own/prepared/strapped/innocent/,0.15,0.3,0.116296609242757
2017-03-29T08:42:01+0000,,0,0.273,0.727,-0.4588,0.625,NEGATIVE,-0.999879002571106,Awful/religious/,-0.5,0.625,-0.0131814777851105
2016-06-29T16:12:23+0000,,0.12,0.162,0.718,-0.2247,0.393333333333333,NEGATIVE,-0.999839067459106,very poor/like/dark/medieval/,-0.1675,0.295,0.326436892151833
2016-07-24T17:03:30+0000,,0,0,1,0,0.5,NEGATIVE,-0.896365702152252,ordinary/,-0.25,0.5,-0.892446100711823
2017-01-21T19:18:22+0000,,0,0,1,0,0,NEGATIVE,-0.759763717651367,,0,0,0
2017-02-03T22:03:43+0000,,0.126,0.095,0.779,0.1779,0.3,NEGATIVE,-0.999902009963989,good/,0.7,0.6,0.931395173072815
2016-07-02T03:28:11+0000,,0,0,1,0,0,POSITIVE,0.998449683189392,,0,0,0
2016-06-26T07:57:09+0000,,0,0.268,0.732,-0.296,0,NEGATIVE,-0.997011423110962,,0,0,0
2016-06-14T05:20:40+0000,,0,0,1,0,0,NEGATIVE,-0.689883947372437,,0,0,0
2016-06-30T05:53:08+0000,,0.125,0.129,0.745,-0.0516,0.883333333333333,NEGATIVE,-0.973547399044037,absolute/final/great/,0.333333333333333,0.883333333333333,0.981109062830607
2017-02-21T18:47:40+0000,,0.318,0,0.682,0.6293,0.835,POSITIVE,0.913286209106445,Ur/proud/,0.4,0.5,0.0784918665885925
2016-07-25T10:35:32+0000,,0,0,1,0,0.1,NEGATIVE,-0.653555035591126,,0,0,0
2016-12-04T06:22:06+0000,,0.167,0,0.833,0.296,0.288888888888889,POSITIVE,0.874939382076263,,0,0,0
2016-08-23T14:23:33+0000,,0,0.508,0.492,-0.4767,0,NEGATIVE,-0.99463564157486,,0,0,0
2016-06-30T05:53:08+0000,,0,0,1,0,0,POSITIVE,0.997368693351746,,0,0,0
2016-06-18T13:08:13+0000,,0,0,1,0,0,POSITIVE,0.994073927402496,,0,0,0
2017-03-29T08:30:18+0000,,0,0,1,0,0.4,NEGATIVE,-0.998073935508728,,0,0,0
2016-10-20T12:38:12+0000,,0.218,0.193,0.588,0.0772,0,POSITIVE,0.695789277553558,,0,0,0
2016-07-28T22:34:24+0000,,0,0,1,0,0,NEGATIVE,-0.54433673620224,Just sayin/,0,0,-0.54433673620224
2017-03-26T10:40:20+0000,,0,0.282,0.718,-0.6705,1,NEGATIVE,-0.922612130641937,as aggressive/violent/Muslim/,-0.266666666666667,0.333333333333333,-0.798737029234568
2017-03-24T14:25:41+0000,,0,0,1,0,0,POSITIVE,0.979363858699799,,0,0,0
2016-08-23T14:23:33+0000,,0.216,0,0.784,0.0258,0,NEGATIVE,-0.988369226455689,defensive/,0,0,-0.997465014457703
2016-03-19T10:24:53+0000,,0,0,1,0,0.166666666666667,NEGATIVE,-0.999842762947083,xenophobic/,0,0,-0.989549160003662
2016-09-11T14:24:16+0000,,0,0,1,0,0,POSITIVE,0.959325194358826,,0,0,0
2016-12-28T08:48:58+0000,,0,0.1,0.9,-0.2732,0,NEGATIVE,-0.999966382980347,ignorant/illiterate/barbaric/,0,0,-0.999862452348073
2016-03-19T10:24:53+0000,,0,0,1,0,0,NEGATIVE,-0.996271014213562,,0,0,0
2017-03-08T22:32:33+0000,,0,0.247,0.753,-0.3182,1,NEGATIVE,-0.99946528673172,barbaric/,0,0,-0.999966979026794
2017-03-14T05:56:22+0000,,0.147,0.046,0.807,0.7096,0.225,NEGATIVE,-0.883710980415344,Good/bureaucratic/throwback unrepresentative/medieval/modern/,0.18,0.18,0.172130799293518
2017-03-29T09:04:18+0000,,0,0.457,0.543,-0.6369,0,NEGATIVE,-0.999693870544434,Murderous/barbaric/radical/,0,0,-0.493809183438619
2017-03-19T21:19:32+0000,,0,0,1,0,0.125,NEGATIVE,-0.989105641841888,independent/,0,0.125,0.998295485973358
2016-05-09T19:34:12+0000,,0.2,0.255,0.545,-0.1531,0.75,NEGATIVE,-0.973653912544251,lame/,-0.5,0.75,-0.999788224697113
2016-07-01T23:50:30+0000,,0,0,1,0,0,NEGATIVE,-0.995665490627289,,0,0,0
2017-03-14T22:29:03+0000,,0.623,0,0.377,0.5106,1,POSITIVE,0.99189829826355,impressive/,1,1,0.994203746318817
2017-03-19T15:09:04+0000,,0.565,0,0.435,0.5994,0.875,POSITIVE,0.992283165454865,,0,0,0
2016-02-01T22:57:00+0000,,0.084,0.297,0.619,-0.7096,0.333333333333333,NEGATIVE,-0.999777257442474,serious/obscene/,-0.166666666666667,0.333333333333333,-0.00410673022270203
2017-03-29T10:05:18+0000,,0.073,0.279,0.649,-0.7506,0.428571428571429,NEGATIVE,-0.995509266853333,barbaric/sick/British/,-0.238095238095238,0.285714285714286,-0.347925841808319
2016-11-09T21:37:53+0000,,0,0.483,0.517,-0.4215,0,POSITIVE,0.528144061565399,,0,0,0
2016-03-16T05:04:09+0000,,0,0,1,0,0.533333333333333,POSITIVE,0.995494842529297,pivotal/many/modern/,0.4,0.533333333333333,0.971663316090902
2016-07-03T09:23:21+0000,,0,0.381,0.619,-0.6031,1,NEGATIVE,-0.993281722068787,,0,0,0
2016-10-10T11:21:04+0000,,0.276,0.102,0.622,0.4118,0.627272727272727,NEGATIVE,-0.895505011081696,new/free/,0.268181818181818,0.627272727272727,0.85882905125618
2017-03-20T21:21:35+0000,,0.055,0.269,0.676,-0.9714,0.595185185185185,NEGATIVE,-0.996623635292053,Francethese/latest/barbaric/cold/French/very real/final/serious/bloody/,-0.108148148148148,0.53962962962963,0.131768882274628
2016-08-19T20:40:12+0000,,0.297,0,0.703,0.5859,0.725,POSITIVE,0.990903437137604,Many/successful/,0.625,0.725,0.952610433101654
2017-01-21T19:18:22+0000,,0.14,0.19,0.67,-0.2263,0,NEGATIVE,-0.843268990516663,double/,0,0,-0.613696813583374
2016-06-22T08:51:17+0000,,0,0,1,0,0,POSITIVE,0.992937028408051,,0,0,0
2016-08-23T16:17:17+0000,,0,0.102,0.898,-0.5106,0,NEGATIVE,-0.998765110969544,ludicrious/Italian/Roman/,0,0,-0.26781686147054
2016-06-26T07:57:09+0000,,0,0.268,0.732,-0.296,0,NEGATIVE,-0.997011423110962,,0,0,0
2016-07-16T15:28:20+0000,,0,0,1,0,0,NEGATIVE,-0.525865316390991,patient/,0,0,0.676388144493103
2016-05-31T06:08:35+0000,,0.201,0.174,0.625,-0.1027,0.25,NEGATIVE,-0.993138015270233,greater/European/,0.25,0.25,0.995101720094681
2016-10-05T19:23:40+0000,,0,0.26,0.74,-0.7661,1,NEGATIVE,-0.999982237815857,so horrific/,-1,1,-0.999904870986939
2017-03-14T21:22:14+0000,,0,0.279,0.721,-0.2342,1,NEGATIVE,-0.993160247802734,overwhelming/,0.5,1,-0.999264895915985
2016-06-01T10:01:23+0000,,0,0.22,0.78,-0.7351,0.6,POSITIVE,0.595232486724854,violent/internal/almost inevitable/,-0.266666666666667,0.666666666666667,-0.351656595865885
2016-11-16T20:13:37+0000,,0.186,0.527,0.287,-0.8885,1,NEGATIVE,-0.999959230422974,cruel/barbaric/,-0.5,0.5,-0.999689877033234
2016-10-06T16:11:30+0000,,0,0.196,0.804,-0.875,0.3875,NEGATIVE,-0.999990105628967,total/filthier/,0,0.375,-0.00169691443443298
2017-03-19T20:56:50+0000,,0.276,0.061,0.663,0.6369,0,POSITIVE,0.831254720687866,Roman/,0,0,-0.752468526363373
2017-02-21T11:30:26+0000,,0,0,1,0,0.25,POSITIVE,0.98906147480011,medieval/,0,0,0.769038677215576
2016-03-19T10:24:53+0000,,0,0,1,0,0.6875,NEGATIVE,-0.998186051845551,,0,0,0
2016-08-23T14:23:33+0000,,0,0.508,0.492,-0.4767,0,NEGATIVE,-0.99463564157486,,0,0,0
2017-03-21T08:28:30+0000,,0.192,0.143,0.664,0.1027,0.625,NEGATIVE,-0.994458675384522,past/worst/,-0.625,0.625,-0.914710313081741
2016-10-11T21:27:49+0000,,0,0,1,0,0.253472222222222,NEGATIVE,-0.972213387489319,really old/same/,0.05,0.1625,-0.24286812543869
2016-11-09T21:37:53+0000,,0,0.815,0.185,-0.6597,0.7,NEGATIVE,-0.952015340328217,,0,0,0
2017-02-10T09:44:26+0000,,0.252,0,0.748,0.4019,0,POSITIVE,0.753733694553375,just/,0,0,0.541298866271973
2016-10-03T20:20:23+0000,,0,0,1,0,1,NEGATIVE,-0.995787560939789,own/,0.6,1,0.966281414031982
2017-02-17T08:57:03+0000,,0.545,0,0.455,0.7184,0.8,POSITIVE,0.66673344373703,free/,0.4,0.8,0.718962788581848
2017-03-25T18:33:19+0000,,0,0,1,0,0.25,POSITIVE,0.530950725078583,rival/equally uncontaminated/,0,0.125,-0.927642911672592
2017-03-25T18:33:19+0000,,0.076,0.072,0.853,0.0772,0.288718820861678,NEGATIVE,-0.808800518512726,full/social/spiritual/ancient/basic/,0.0766666666666667,0.175,0.849821043014526
2016-10-05T23:39:33+0000,,0,0,1,0,0.333333333333333,NEGATIVE,-0.802534997463226,first/,0.25,0.333333333333333,0.912291407585144
2016-08-13T07:58:33+0000,,0.129,0.098,0.773,0.1531,0.4,NEGATIVE,-0.970785140991211,round/,-0.2,0.4,0.8864626288414
2016-10-08T19:08:52+0000,,0,0,1,0,0,NEGATIVE,-0.845807731151581,,0,0,0
2017-03-29T06:42:23+0000,,0,0,1,0,0.3,NEGATIVE,-0.514140367507935,real/,0.2,0.3,0.999257981777191
2016-07-16T15:16:58+0000,,0,0.127,0.873,-0.3252,0,POSITIVE,0.80657696723938,SOVEREIGN/,0,0,0.997975051403046
2016-06-08T14:15:44+0000,,0.057,0.132,0.81,-0.5859,0.433333333333333,NEGATIVE,-0.999246954917908,wrong/bankrupt/,-0.25,0.45,-0.99525460600853
2016-09-16T07:03:21+0000,,0,0,1,0,0,NEGATIVE,-0.998486638069153,,0,0,0
2016-06-22T08:51:17+0000,,0,0,1,0,0,POSITIVE,0.992937028408051,,0,0,0
2016-11-17T19:05:11+0000,,0.174,0,0.826,0.2732,0.4,NEGATIVE,-0.844730317592621,current/,0,0.4,0.990123212337494
2016-11-16T22:54:10+0000,,0.123,0.187,0.69,-0.3182,0.694444444444444,NEGATIVE,-0.999945640563965,first/cruel/totally barbaric/,-0.25,0.694444444444444,-0.362359881401062
2016-11-24T15:16:43+0000,,0,0.231,0.769,-0.6369,0,NEGATIVE,-0.999704658985138,pissed/,0,0,-0.997576057910919
2016-07-21T15:53:54+0000,,0,0,1,0,0,POSITIVE,0.804174661636353,,0,0,0
2016-05-04T22:26:19+0000,,0,0,1,0,0,NEGATIVE,-0.984517157077789,,0,0,0
2016-06-22T08:46:56+0000,,0.115,0,0.885,0.0772,0,NEGATIVE,-0.994286000728607,,0,0,0
2016-06-01T10:01:23+0000,,0,0.11,0.89,-0.1531,0,NEGATIVE,-0.991035461425781,,0,0,0
2016-09-30T23:28:36+0000,,0.624,0,0.376,0.891,0.9,POSITIVE,0.964610278606415,Bristish/fair/,0.35,0.45,-0.997488111257553
2016-05-28T18:49:36+0000,,0,0.231,0.769,-0.8316,0.376515151515152,NEGATIVE,-0.976496756076813,short/other/,-0.0625,0.3375,-0.0551397204399109
2016-07-14T18:21:12+0000,,0,0.233,0.767,-0.7501,0.29375,NEGATIVE,-0.999653697013855,extremely poor/financial/fragment/,-0.133333333333333,0.2,-0.336619714895884
2016-12-04T06:22:06+0000,,0,0,1,0,0.5,POSITIVE,0.994872152805328,common/,-0.3,0.5,0.717639088630676
