created_time,_id,positive,negative,neutral,compound,subjectivity,flair,flair score,aspect terms,aspect tb polarity,aspect tb subjectivity,aspect flair
2017-01-03T11:00:00+0000,,0.264,0,0.736,0.8271,0.458333333333333,POSITIVE,0.993870854377747,Much/full/able/,0.35,0.458333333333333,0.952304045359294
2017-01-18T01:26:19+0000,,0.204,0,0.796,0.6249,0.375,NEGATIVE,-0.998159468173981,great/British/,0.4,0.375,0.97309672832489
2016-05-31T06:11:29+0000,,0,0,1,0,0,POSITIVE,0.684203326702118,,0,0,0
2016-02-27T20:50:26+0000,,0,0,1,0,0,NEGATIVE,-0.979060053825378,,0,0,0
2016-06-01T10:33:56+0000,,0,0,1,0,1,NEGATIVE,-0.848278880119324,own/,0.6,1,0.966281414031982
2016-06-22T21:02:47+0000,,0,0,1,0,0,NEGATIVE,-0.710488319396973,,0,0,0
2016-06-22T21:02:47+0000,,0,0,1,0,0,NEGATIVE,-0.980465054512024,,0,0,0
2016-06-22T22:05:13+0000,,0,0,1,0,0,POSITIVE,0.983761250972748,,0,0,0
2016-06-04T14:58:25+0000,,0.189,0.086,0.726,0.8316,0.466666666666667,POSITIVE,0.988279938697815,warmly encouraged/excellent/available/free/,0.6,0.7,0.920888721942902
2017-02-17T16:00:47+0000,,0,0,1,0,0,POSITIVE,0.998187720775604,,0,0,0
2016-06-22T21:02:47+0000,,0,0,1,0,0,POSITIVE,0.968091309070587,,0,0,0
2016-06-22T22:05:13+0000,,0,0,1,0,0,POSITIVE,0.954742670059204,,0,0,0
2016-06-21T12:11:04+0000,,0,0,1,0,0.25,POSITIVE,0.993721127510071,Many/British/,0.25,0.25,0.937956750392914
2016-05-31T06:11:29+0000,,0.209,0.093,0.698,0.3612,0.15,POSITIVE,0.674246072769165,Paid/early/20th/,0.0333333333333333,0.1,0.863275746504466
2016-09-14T20:47:50+0000,,0,0,1,0,0.3,NEGATIVE,-0.916532456874847,political/,0,0.1,0.706426918506622
2016-06-30T23:28:57+0000,,0,0.069,0.931,-0.25,0.383333333333333,NEGATIVE,-0.99078768491745,anti/-/Brexit/pro/mass/full/such/23rd/,0.04375,0.13125,0.409789942204952
2016-06-22T21:02:47+0000,,0,0,1,0,0,POSITIVE,0.99947327375412,,0,0,0
2017-01-12T21:54:19+0000,,0,0,1,0,0.5,POSITIVE,0.989964783191681,numerous/,0,0.5,0.879741847515106
2017-01-12T21:56:07+0000,,0.187,0,0.813,0.4964,0.5,NEGATIVE,-0.991931259632111,more relaxed/most/,0.5,0.5,0.965043038129807
2016-06-08T06:18:30+0000,,0,0.099,0.901,-0.296,0.375,POSITIVE,0.996879696846008,other/,-0.125,0.375,0.873019635677338
2017-01-07T12:35:22+0000,,0,0.306,0.694,-0.296,0,NEGATIVE,-0.991306126117706,,0,0,0
2017-03-28T20:00:09+0000,,0,0,1,0,0,NEGATIVE,-0.997033953666687,,0,0,0
2016-06-22T21:02:47+0000,,0.13,0,0.87,0.34,0,NEGATIVE,-0.992572367191315,bet/,0,0,0.913745522499085
2016-07-25T16:44:18+0000,,0,0,1,0,0,NEGATIVE,-0.969817817211151,,0,0,0
2016-11-09T21:37:27+0000,,0,0.347,0.653,-0.1513,1,NEGATIVE,-0.999944567680359,so sorry/,-0.5,1,-0.999789416790009
2016-06-22T21:02:47+0000,,0,0,1,0,0,NEGATIVE,-0.843375563621521,,0,0,0
2016-06-22T22:05:13+0000,,0.277,0,0.723,0.3182,0.9,POSITIVE,0.995056986808777,fair/,0.7,0.9,-0.99515163898468
2016-08-19T07:54:55+0000,,0.11,0,0.89,0.3818,0.383333333333333,NEGATIVE,-0.9980588555336,clear/,0.1,0.383333333333333,0.99899560213089
2016-06-30T23:12:47+0000,,0,0.091,0.909,-0.5267,0.307142857142857,NEGATIVE,-0.998103857040405,large/real/enough/Roman/,0.103571428571429,0.307142857142857,-0.288023889064789
2017-03-14T02:59:47+0000,,0,0,1,0,0,NEGATIVE,-0.997033953666687,,0,0,0
2016-07-25T16:44:18+0000,,0,0.135,0.865,-0.5994,0,NEGATIVE,-0.999265134334564,holl/,0,0,0.533489406108856
2016-09-10T07:49:31+0000,,0,0,1,0,0,NEGATIVE,-0.99847823381424,,0,0,0
2017-01-12T21:54:19+0000,,0,0,1,0,0.5,POSITIVE,0.989964783191681,numerous/,0,0.5,0.879741847515106
2016-06-21T12:11:04+0000,,0.227,0.052,0.721,0.8316,0.257142857142857,NEGATIVE,-0.880679130554199,British/normal/human/great/,0.2375,0.375,0.52049121260643
2016-07-12T06:39:37+0000,,0.358,0,0.642,0.8658,0.484848484848485,POSITIVE,0.860372424125671,new/larger/decisive/,0.0454545454545455,0.318181818181818,0.8499436378479
2016-06-23T12:41:43+0000,,0,0.254,0.746,-0.5267,0.333333333333333,NEGATIVE,-0.999908328056335,FIRST/,0.25,0.333333333333333,0.912291407585144
2016-07-15T12:18:52+0000,,0,0.153,0.847,-0.4023,0.51,NEGATIVE,-0.999906897544861,thin/blue/aged/,-0.166666666666667,0.45,-0.35261599222819
2016-08-11T10:42:28+0000,,0,0,1,0,0.3,NEGATIVE,-0.754233956336975,,0,0,0
2016-07-25T16:44:18+0000,,0.105,0,0.895,0.5859,0,NEGATIVE,-0.969977974891663,U/,0,0,-0.605727016925812
2016-06-21T12:11:04+0000,,0,0,1,0,0.25,POSITIVE,0.993721127510071,Many/British/,0.25,0.25,0.937956750392914
2016-07-11T18:59:47+0000,,0,0,1,0,0.25,POSITIVE,0.964689254760742,,0,0,0
2016-06-25T05:18:54+0000,,0,0.3,0.7,-0.7184,0,NEGATIVE,-0.998925983905792,,0,0,0
2017-01-12T21:56:07+0000,,0,0.091,0.909,-0.296,0.166666666666667,NEGATIVE,-0.987521827220917,specific/other/British/,-0.0416666666666667,0.166666666666667,0.940877060095469
2016-06-22T22:15:09+0000,,0.394,0,0.606,0.6378,0.272222222222222,POSITIVE,0.633083462715149,prepared/less rich/Irish/,0.0347222222222222,0.136111111111111,0.898722271124522
2016-06-24T16:52:52+0000,,0,0,1,0,0.26,NEGATIVE,-0.999824821949005,,0,0,0
2016-09-10T07:49:31+0000,,0,0,1,0,0,NEGATIVE,-0.987752795219421,,0,0,0
2016-06-27T15:40:39+0000,,0.535,0,0.465,0.3182,0.2,POSITIVE,0.920706331729889,how much/,0.2,0.2,0.915372669696808
