created_time,_id,positive,negative,neutral,compound,subjectivity,flair,flair score,aspect terms,aspect tb polarity,aspect tb subjectivity,aspect flair,lexicon score
2016-05-31T19:32:18+0000,,0.223,0,0.777,0.9098,0.666666666666667,POSITIVE,0.988029778003693,quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/quite happy/,0.8,1,0.993886172771454,0.863
2017-02-02T00:45:57+0000,,0,0.317,0.683,-0.5023,0.9,NEGATIVE,-0.913868069648743,careless/careless/careless/careless/,-0.5,0.9,-0.999060094356537,-0.0391
2017-02-10T09:38:51+0000,,0.073,0,0.927,0.0258,0.6875,NEGATIVE,-0.99997091293335,Silly/little/little/little/little/little/little/little/little/little/little/little/little/little/little/little/,-0.20703125,0.5234375,-0.715784166008234,0.0009
2016-07-25T16:46:12+0000,,0.074,0.111,0.815,-0.1078,0,NEGATIVE,-0.99982613325119,Celtic/Celtic/Celtic/Celtic/Celtic/Celtic/Celtic/Celtic/Celtic/Celtic/Celtic/Celtic/Celtic/Celtic/,0,0,0.992025434970856,0.8354
2017-03-15T00:04:12+0000,,0.159,0,0.841,0.624,0.23125,NEGATIVE,-0.998667716979981,quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/quite previously clear/financial/financial/other/other/other/other/,0.056,0.351333333333333,0.967205989360809,0.4368
2016-05-31T06:08:35+0000,,0,0,1,0,0,NEGATIVE,-0.964743614196777,,0,0,0,0
2016-07-01T12:06:51+0000,,0,0,1,0,0,POSITIVE,0.575953423976898,,0,0,0,0.0215
2017-02-23T01:10:48+0000,,0,0.2,0.8,-0.6705,0,NEGATIVE,-0.997225701808929,,0,0,0,-0.5763
2017-03-11T08:07:17+0000,,0.116,0.24,0.644,-0.4404,0.55,NEGATIVE,-0.998015642166138,extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/stupid/stupid/,-0.0941176470588235,0.205882352941176,0.761927604675293,0.2581
2016-11-27T17:38:44+0000,,0,0,1,0,0,NEGATIVE,-0.992839932441711,,0,0,0,0.1109
2016-03-08T10:16:17+0000,,0,0.281,0.719,-0.5994,0.8,NEGATIVE,-0.999775111675263,disastrous/disastrous/disastrous/disastrous/,-0.7,0.8,-0.99994707107544,0.1515
2016-12-04T06:22:06+0000,,0.198,0,0.802,0.6369,0.441666666666667,POSITIVE,0.977014362812042,Many/Many/Many/Many/Many/Many/Many/Many/Many/Many/Many/Many/Many/Many/Many/able/able/able/able/able/able/able/able/able/,0.5,0.546875,0.948192812502384,0.7136
2016-06-24T20:00:02+0000,,0,0,1,0,0,POSITIVE,0.998131930828095,,0,0,0,0.0457
2017-01-04T03:35:01+0000,,0.162,0,0.838,0.4404,1,POSITIVE,0.937897622585297,pleased/pleased/pleased/pleased/,0.5,1,0.982549667358398,0.0872
2017-01-09T23:29:38+0000,,0,0,1,0,0,NEGATIVE,-0.966236114501953,barbaric/barbaric/barbaric/barbaric/barbaric/barbaric/,0,0,-0.999966979026794,0.1131
2017-02-28T15:34:55+0000,,0,0.713,0.287,-0.8155,0.95,NEGATIVE,-0.999442398548126,so cruel/so cruel/wrong/,-0.833333333333333,0.966666666666667,-0.997912446657817,0.0323
2017-03-26T12:38:48+0000,,0.286,0,0.714,0.34,0,NEGATIVE,-0.97410923242569,,0,0,0,0.3228
2016-11-20T22:44:19+0000,,0,0,1,0,0,NEGATIVE,-0.936221063137054,,0,0,0,0.1236
2016-06-22T21:53:24+0000,,0.128,0.065,0.807,0.4215,0.407142857142857,NEGATIVE,-0.999745190143585,pure/British/British/British/British/British/,0.0357142857142857,0.0833333333333333,0.963158130645752,-0.152
2017-03-26T10:40:20+0000,,0,0.106,0.894,-0.4939,0.29,NEGATIVE,-0.995958745479584,current/current/pale/pale/pale/,-0.126,0.268,-0.203833878040314,-0.4102
2016-03-06T22:48:24+0000,,0,0,1,0,0,POSITIVE,0.989564895629883,,0,0,0,0.4664
2016-06-13T11:38:48+0000,,0.099,0.289,0.612,-0.6808,0.488888888888889,NEGATIVE,-0.952343821525574,Better/Better/Better/Better/Better/Better/Better/Better/Better/Better/afraid/unsure/nervous/uncalculating/,0.314285714285714,0.421428571428571,0.547651167426791,-0.517
2017-02-10T09:42:56+0000,,0.133,0.087,0.78,0.25,0,NEGATIVE,-0.970595121383667,sneaky/sneaky/sneaky/sneaky/sneaky/sneaky/sneaky/sneaky/sneaky/sneaky/next/next/next/next/next/next/next/next/,0,0,0.821298076046838,0.5885
2017-01-01T00:54:15+0000,,0,0,1,0,0,POSITIVE,0.505508065223694,,0,0,0,0
2016-05-31T06:08:35+0000,,0,0,1,0,0,NEGATIVE,-0.999660134315491,,0,0,0,0
2017-02-28T16:10:29+0000,,0.127,0.112,0.761,0.0772,0.6,NEGATIVE,-0.523871302604675,Dutch/Dutch/Dutch/Dutch/no different/no different/no different/no different/no different/no different/,0,0.36,-0.354131352901459,0.3332
2016-11-17T19:05:11+0000,,0.288,0,0.712,0.7553,0.866666666666667,NEGATIVE,-0.999961853027344,clever/clever/clever/clever/clever/clever/clever/clever/clever/clever/clever/clever/clever/clever/clever/,0.166666666666667,0.833333333333334,0.998367369174957,0.1804
2017-03-20T18:03:07+0000,,0,0.412,0.588,-0.1027,0,POSITIVE,0.957242608070374,,0,0,0,-0.1027
2016-10-02T19:46:25+0000,,0,0.178,0.822,-0.5994,0.2,POSITIVE,0.907964944839478,,0,0,0,-0.5047
2016-06-26T18:42:40+0000,,0,0,1,0,0.45,POSITIVE,0.997715950012207,,0,0,0,-0.102
2016-07-25T16:46:12+0000,,0,0.162,0.838,-0.4404,0.52,NEGATIVE,-0.947033405303955,such/such/such/high/high/,0.064,0.516,0.902358102798462,-0.3233
2016-07-16T09:00:58+0000,,0,0,1,0,0.158333333333333,NEGATIVE,-0.607852101325989,same/same/same/several/several/several/several/,0,0.0535714285714286,0.690728093896593,0.1351
2017-02-10T09:38:51+0000,,0,0,1,0,0,POSITIVE,0.993086397647858,,0,0,0,0
2016-11-16T19:34:12+0000,,0,0,1,0,0,NEGATIVE,-0.999580919742584,barbaric/,0,0,-0.999966979026794,-0.0552
2016-03-08T10:16:17+0000,,0,0,1,0,0,POSITIVE,0.99204409122467,closer/closer/closer/closer/,0,0,0.997174143791199,0.0763
2016-03-08T10:16:17+0000,,0.209,0,0.791,0.4404,0.3,POSITIVE,0.79631906747818,GOOD/GOOD/GOOD/GOOD/GOOD/GOOD/GOOD/GOOD/GOOD/GOOD/GOOD/GOOD/,0.7,0.6,0.931395292282105,0.205
2017-01-24T11:46:22+0000,,0,0.434,0.566,-0.3182,0,NEGATIVE,-0.98409640789032,,0,0,0,-0.3182
2016-06-11T12:47:32+0000,,0,0,1,0,0,POSITIVE,0.501913785934448,,0,0,0,-0.0703
2016-03-19T10:24:53+0000,,0.143,0,0.857,0.3612,0.357142857142857,POSITIVE,0.971386015415192,,0,0,0,0.1167
2016-05-28T18:49:36+0000,,0.062,0.202,0.736,-0.8206,0.230208333333333,NEGATIVE,-0.997277081012726,white/European/European/European/European/more/more/more/more/Iraqi/Iraqi/Pakistani/Pakistani/Pakistani/Pakistani/economic/economic/political/political/political/political/political/political/political/political/political/political/political/political/political/political/political/political/,0.0727272727272727,0.121212121212121,0.520403851162304,-0.4791
2016-06-22T04:13:38+0000,,0.408,0,0.592,0.7034,0.75,POSITIVE,0.909658789634705,,0,0,0,0.2611
2016-06-24T04:43:09+0000,,0,0,1,0,0,POSITIVE,0.977291822433472,,0,0,0,0.0781
2016-06-23T09:32:04+0000,,0,0,1,0,0,POSITIVE,0.911907434463501,,0,0,0,0.0409
2017-02-23T01:10:48+0000,,0,0.5,0.5,-0.25,0,POSITIVE,0.916910588741303,,0,0,0,0.0559
2016-06-13T20:30:25+0000,,0.11,0.052,0.838,0.4588,0.521428571428572,NEGATIVE,-0.53856760263443,respective/respective/respective/respective/respective/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/huge/Titanic/Titanic/Titanic/Titanic/Titanic/Titanic/Titanic/Titanic/Titanic/Titanic/Titanic/Titanic/Titanic/dark/dark/dark/dark/dark/morally bankrupt/morally bankrupt/morally bankrupt/morally bankrupt/morally bankrupt/morally bankrupt/morally bankrupt/morally bankrupt/morally bankrupt/morally bankrupt/wealthy/wealthy/,0.178225806451613,0.504838709677419,-0.616085867727957,0.5373
2016-11-20T05:11:07+0000,,0,0.437,0.563,-0.3252,0.65,NEGATIVE,-0.999881029129028,true/,0.35,0.65,0.997733473777771,0.1058
2016-07-16T09:00:58+0000,,0,0.107,0.893,-0.34,0.5,POSITIVE,0.94880598783493,only old/only old/only old/only old/only old/only old/only old/prophetic/prophetic/prophetic/Western/Western/Western/,0.0269230769230769,0.323076923076923,-0.0779271813539358,-0.1703
2016-11-11T20:43:39+0000,,0,0,1,0,0,POSITIVE,0.999522805213928,3rd/3rd/3rd/,0,0,0.930013179779053,0.0516
2016-10-28T11:11:50+0000,,0.293,0,0.707,0.4404,0.6,POSITIVE,0.833131015300751,good/good/,0.7,0.6,0.931395292282105,0.0722
2016-07-25T20:50:24+0000,,0,0.137,0.863,-0.5583,0,NEGATIVE,-0.997870206832886,,0,0,0,0.5709
2016-11-16T21:58:11+0000,,0.263,0,0.737,0.3612,0,NEGATIVE,-0.982614099979401,barbaric/barbaric/barbaric/barbaric/barbaric/barbaric/barbaric/barbaric/,0,0,-0.999966979026794,0.1744
2016-06-24T04:17:55+0000,,0.419,0,0.581,0.5574,0.9,POSITIVE,0.991779863834381,fantastic/fantastic/,0.4,0.9,0.993227064609528,0.0973
2016-09-02T17:30:42+0000,,0,0,1,0,0,NEGATIVE,-0.999069631099701,Caledonian/Caledonian/Caledonian/Caledonian/Caledonian/,0,0,0.947175443172455,-0.0274
2016-07-04T21:37:04+0000,,0.75,0,0.25,0.4588,1,POSITIVE,0.986260831356049,,0,0,0,0.0775
2017-01-28T20:43:20+0000,,0,0.141,0.859,-0.3182,0.5,NEGATIVE,-0.708718180656433,medieval/medieval/medieval/medieval/medieval/medieval/medieval/medieval/,0,0,0.769038915634155,-0.2565
2016-06-12T17:57:56+0000,,0,0.677,0.323,-0.743,0,NEGATIVE,-0.998624801635742,unspeakable/unspeakable/,0,0,-0.992355823516846,-0.7306
2016-06-02T07:42:28+0000,,0,0,1,0,0.568181818181818,NEGATIVE,-0.992844879627228,ordinary/ordinary/ordinary/ordinary/ordinary/ordinary/new/new/,-0.153409090909091,0.488636363636364,-0.419661194086075,0.127
2016-06-13T20:30:25+0000,,0,0.375,0.625,-0.0516,0,NEGATIVE,-0.949793994426727,,0,0,0,-0.0516
2016-06-28T15:38:02+0000,,0.24,0,0.76,0.6249,0.625,POSITIVE,0.990087330341339,,0,0,0,0.1205
2016-06-01T10:01:23+0000,,0,0,1,0,0.6,POSITIVE,0.96022355556488,different/different/different/different/different/different/different/different/different/different/different/different/different/different/different/different/different/different/different/different/different/different/different/different/,0,0.6,-0.909278512001038,0.5092
2017-03-25T01:32:34+0000,,0,0,1,0,0,POSITIVE,0.982983827590942,,0,0,0,0
2017-01-02T15:10:21+0000,,0,0.167,0.833,-0.296,0.2,NEGATIVE,-0.776276290416718,as much/as much/as much/as much/as much/as much/as much/,0.2,0.2,0.668616592884064,-0.3646
2016-05-31T06:08:35+0000,,0,0,1,0,0,POSITIVE,0.918581128120422,,0,0,0,0
2016-12-04T06:22:06+0000,,0,0,1,0,0.5,NEGATIVE,-0.588037014007568,common/common/common/common/common/common/common/common/common/common/common/common/common/common/common/common/biggest/biggest/biggest/biggest/biggest/,-0.228571428571429,0.380952380952381,0.75215224424998,0.1221
2016-07-01T11:22:25+0000,,0,0,1,0,1,POSITIVE,0.946576654911041,own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/own/,0.6,1,0.966281414031982,0.4028
2016-06-26T08:12:56+0000,,0,0,1,0,0,POSITIVE,0.615001440048218,Roman/Roman/,0,0,-0.752468824386597,0.1682
2016-05-28T18:49:36+0000,,0,0,1,0,0,NEGATIVE,-0.999864101409912,,0,0,0,0.055
2017-02-02T00:45:57+0000,,0,0.108,0.892,-0.5267,0.0833333333333333,NEGATIVE,-0.983381927013397,last/last/last/last/last/last/last/last/last/last/last/last/last/last/last/last/last/last/last/last/last/last/last/,0,0.0666666666666667,0.641749322414398,-0.3785
2017-03-08T19:25:45+0000,,0,0,1,0,0,POSITIVE,0.983033120632172,medieval/medieval/medieval/medieval/,0,0,0.769038915634155,0.0686
2016-05-31T06:08:35+0000,,0,0,1,0,0,POSITIVE,0.871114850044251,,0,0,0,0
2016-12-03T08:01:39+0000,,0.041,0,0.959,0.128,0.0541666666666667,POSITIVE,0.98994117975235,British/legal/legal/legal/legal/legal/legal/legal/legal/legal/legal/legal/medieval/medieval/medieval/medieval/medieval/medieval/medieval/medieval/medieval/same/same/same/same/same/same/same/same/same/same/,0.0709677419354839,0.111290322580645,0.76725995732892,0.3922
2017-03-11T08:07:17+0000,,0.116,0.24,0.644,-0.4404,0.55,NEGATIVE,-0.998015642166138,extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/extra/stupid/stupid/,-0.0941176470588235,0.205882352941176,0.761927604675293,0.2581
2016-11-20T05:11:07+0000,,0.371,0,0.629,0.7579,0.717857142857143,POSITIVE,0.993527710437775,fair/fair/fair/fair/fair/fair/fair/fair/fair/fair/fair/,0.7,0.9,-0.995151519775391,0.6678
2017-01-17T17:27:22+0000,,0,1,0,-0.5106,0.8,NEGATIVE,-0.98237407207489,,0,0,0,-0.5106
2016-06-19T15:26:28+0000,,0,0.074,0.926,-0.2111,0.366666666666667,NEGATIVE,-0.994212448596954,little/little/little/little/little/little/little/little/little/little/little/less relevant/less relevant/less relevant/real/real/,-0.08203125,0.471875,-0.546531487256289,0.3149
2016-06-21T13:55:16+0000,,0,0,1,0,0,POSITIVE,0.924234986305237,biggest/biggest/biggest/biggest/,0,0,0.862594723701477,0.0405
2016-11-12T08:03:37+0000,,0,0.158,0.842,-0.3089,0,NEGATIVE,-0.999647378921509,,0,0,0,-0.3456
2016-09-11T21:48:18+0000,,0,0,1,0,0.288888888888889,POSITIVE,0.847203373908997,,0,0,0,0.0723
2016-10-24T15:19:17+0000,,0,0,1,0,0,NEGATIVE,-0.999580562114716,barbaric/barbaric/,0,0,-0.999966979026794,-0.0552
2016-10-20T12:38:12+0000,,0.112,0.144,0.745,-0.1531,0.285714285714286,NEGATIVE,-0.983240306377411,certain/certain/certain/certain/certain/British/British/,0.153061224489796,0.408163265306122,0.979464965207236,-0.3192
2016-08-07T11:10:46+0000,,0,0.1,0.9,-0.2732,0,NEGATIVE,-0.990793764591217,,0,0,0,-0.1424
2017-02-28T16:10:29+0000,,0,0.145,0.855,-0.296,0.5,NEGATIVE,-0.926913917064667,grown/grown/grown/grown/grown/grown/grown/grown/grown/grown/,0,0,0.996147871017456,0.0171
2016-06-19T11:50:04+0000,,0,0,1,0,0,NEGATIVE,-0.649353504180908,,0,0,0,0
2016-11-17T08:48:35+0000,,0.206,0.28,0.514,-0.4882,0.869047619047619,NEGATIVE,-0.999388694763184,so cruel/so cruel/barbaric/barbaric/barbaric/barbaric/sick/sick/sick/sick/sick/sick/sick/sick/sick/sick/sick/,-0.579831932773109,0.672268907563025,-0.999895790043999,0.2499
